date,cyb_hs300_return,hs300_cyb_return,return,nav,cost,turnover,gross_exposure
2022-09-29,0.0,-0.0086463841825518,-0.0043231920912759,3.742249579226624,0.0,0.0,0.5
2022-09-30,0.0,0.013306298887737,0.0066531494438685,3.7671473249334726,0.0,0.0,0.5
2022-10-10,0.0,-0.0005,-0.00025,3.7662055381022395,0.0,0.0,0.0
2022-10-11,0.0,-0.0100452475992557,-0.00502262379962785,3.747289304532277,0.0,0.0,0.5
2022-10-12,0.0,-0.0200796444329547,-0.01003982221647735,3.7096671861210657,0.0,0.0,0.5
2022-10-13,0.0,-0.0005,-0.00025,3.7087397693245356,0.0,0.0,0.0
2022-10-14,0.0,0.0,0.0,3.7087397693245356,0.0,0.0,0.0
2022-10-17,0.0,0.0,0.0,3.7087397693245356,0.0,0.0,0.0
2022-10-18,0.0065214971590663,0.0,0.00326074857953315,3.720833037259218,0.0,0.0,0.5
2022-10-19,0.0076360373055652,0.0,0.0038180186527826,3.735039247199363,0.0,0.0,0.5
2022-10-20,-0.0042955380286309,0.0,-0.00214776901431545,3.727017245636976,0.0,0.0,0.5
2022-10-21,0.0004754155241777,0.0,0.00023770776208885,3.727903186565703,0.0,0.0,0.5
2022-10-24,0.0050601349007626,0.0,0.0025300674503813,3.737335033076205,0.0,0.0,0.5
2022-10-25,-0.007921085662448,0.0,-0.003960542831224,3.7225331576030727,0.0,0.0,0.5
2022-10-26,0.0169433533482488,0.0,0.0084716766741244,3.7540692549229933,0.0,0.0,0.5
2022-10-27,-0.0080254473585623,0.0,-0.00401272367928115,3.739005212330102,0.0,0.0,0.5
2022-10-28,-0.0126925496565918,0.0,-0.0063462748282959,3.7152764576682245,0.0,0.0,0.5
2022-10-31,0.0158322705740574,0.0,0.0079161352870287,3.744687088735839,0.0,0.0,0.5
2022-11-01,-0.0035904210766321,0.0,-0.00179521053831605,3.737964587011444,0.0,0.0,0.5
2022-11-02,0.0042875175896115,0.0,0.00214375879480575,3.745977881469522,0.0,0.0,0.5
2022-11-03,0.0082831421883602,0.0,0.0041415710941801,3.7614921151828544,0.0,0.0,0.5
2022-11-04,-0.0010310055726272,0.0,-0.0005155027863136,3.759553055516781,0.0,0.0,0.5
2022-11-07,-0.0007383724611047,0.0,-0.00036918623055235,3.7581650802956528,0.0,0.0,0.5
2022-11-08,-0.0022167603076721,0.0,-0.00110838015383605,3.7539996047058133,0.0,0.0,0.5
2022-11-09,-0.0042847537491694,0.0,-0.0021423768745847,3.7459571227654913,0.0,0.0,0.5
2022-11-10,-0.009974620712967,0.0,-0.0049873103564835,3.7272748720121798,0.0,0.0,0.5
2022-11-11,-0.0021827114891549,0.0,-0.00109135574457745,3.7232070891689903,0.0,0.0,0.125
2022-11-14,-0.0143453157745404,0.0,-0.0071726578872702,3.696501798474922,0.0,0.0,0.5
2022-11-15,-0.0005,-0.0052203596905736,-0.0028601798452867998,3.685929138532858,0.0,0.0,0.5
2022-11-16,0.0,0.0037296518328853,0.00186482591644265,3.692802754716565,0.0,0.0,0.5
2022-11-17,0.0,0.0030131493465599,0.00150657467327995,3.698366237820239,0.0,0.0,0.5
2022-11-18,0.0,-0.006100937222133,-0.0030504686110665,3.6870844876995403,0.0,0.0,0.5
2022-11-21,0.0,-0.0075101070660568,-0.0037550535330284,3.67323928806743,0.0,0.0,0.5
2022-11-22,0.0,0.0187849258485057,0.00939246292425285,3.707740051892512,0.0,0.0,0.5
2022-11-23,0.0,0.0024254866643131,0.00121274333215655,3.712236588917814,0.0,0.0,0.5
2022-11-24,0.0,-0.002379482722283,-0.0011897413611415,3.7078199875056357,0.0,0.0,0.5
2022-11-25,0.0,0.0164357154543255,0.00821785772716275,3.7382903246408876,0.0,0.0,0.5
2022-11-28,0.0,-0.0067238801166993,-0.00336194005834965,3.7257224166487366,0.0,0.0,0.5
2022-11-29,0.0,0.0127929615165442,0.0063964807582721,3.7495539283974932,0.0,0.0,0.5
2022-11-30,0.0,-0.0011572600556075,-0.00057863002780375,3.7473843239036526,0.0,0.0,0.5
2022-12-01,0.0,-0.0043961607586908,-0.0021980803793454,3.7391472719474135,0.0,0.0,0.5
2022-12-02,0.0,-0.0070081498225946,-0.0035040749112973,3.726045019802137,0.0,0.0,0.5
2022-12-05,0.0,0.0222806394052235,0.01114031970261175,3.7675543525490567,0.0,0.0,0.5
2022-12-06,0.0,-0.0013923481014505,-0.00069617405072525,3.7649314789741153,0.0,0.0,0.5
2022-12-07,0.0,-0.0110381613587779,-0.00551908067938895,3.744152518389286,0.0,0.0,0.5
2022-12-08,0.0,0.0011118929934006,0.0005559464967003,3.7462340668649956,0.0,0.0,0.5
2022-12-09,0.0,0.0061883090296124,0.0030941545148062,3.7578254939165068,0.0,0.0,0.5
2022-12-12,0.0,-0.003338115244774,-0.001669057622387,3.751553466632285,0.0,0.0,0.5
2022-12-13,0.0,0.0086701135265954,0.0043350567632977,3.767816663860682,0.0,0.0,0.5
2022-12-14,0.0,-0.0005,-0.00025,3.766874709694717,0.0,0.0,0.0
2022-12-15,0.0,0.0,0.0,3.766874709694717,0.0,0.0,0.0
2022-12-16,0.0,0.0,0.0,3.766874709694717,0.0,0.0,0.0
2022-12-19,0.0,0.0,0.0,3.766874709694717,0.0,0.0,0.0
2022-12-20,0.0,0.0,0.0,3.766874709694717,0.0,0.0,0.0
2022-12-21,0.0,0.0,0.0,3.766874709694717,0.0,0.0,0.0
2022-12-22,0.0,0.0,0.0,3.766874709694717,0.0,0.0,0.0
2022-12-23,0.0,0.0,0.0,3.766874709694717,0.0,0.0,0.0
2022-12-26,0.0,0.0,0.0,3.766874709694717,0.0,0.0,0.0
2022-12-27,0.0,0.0,0.0,3.766874709694717,0.0,0.0,0.0
2022-12-28,0.0,0.0,0.0,3.766874709694717,0.0,0.0,0.0
2022-12-29,0.0,0.0,0.0,3.766874709694717,0.0,0.0,0.0
2022-12-30,0.0,0.0,0.0,3.766874709694717,0.0,0.0,0.0
2023-01-03,0.0,0.0,0.0,3.766874709694717,0.0,0.0,0.0
2023-01-04,0.0,0.0,0.0,3.766874709694717,0.0,0.0,0.0
2023-01-05,0.0,0.0,0.0,3.766874709694717,0.0,0.0,0.0
2023-01-06,0.0,0.0,0.0,3.766874709694717,0.0,0.0,0.0
2023-01-09,0.0,6.782534778254678e-05,3.391267389127339e-05,3.767002454488336,0.0,0.0,0.5
2023-01-10,0.0121857031120444,-0.0125267919484403,-0.00017054441819794926,3.766360013246385,0.0,0.0,1.0
2023-01-11,-0.0094963609754495,0.0095874064478971,4.55227362237999e-05,3.7665314682597915,0.0,0.0,1.0
2023-01-12,0.003159075030567,-0.0031491267030314,4.974163767799923e-06,3.766550203604151,0.0,0.0,1.0
2023-01-13,2.2188678928891648e-05,-2.2188186602156712e-05,2.4616336746774437e-10,3.7665502045313373,0.0,0.0,1.0
2023-01-16,0.0029564696894011,-0.0005,0.00122823484470055,3.7711764127368568,0.0,0.0,0.5
2023-01-17,0.0025509656716484,0.0,0.0012754828358242,3.7759864835221673,0.0,0.0,0.5
2023-01-18,0.0010245368598307,0.0,0.00051226842991535,3.7779208021894624,0.0,0.0,0.5
2023-01-19,0.004577390730353,0.0,0.0022886953651765,3.7865673120194367,0.0,0.0,0.5
2023-01-20,-0.0004886762922934,0.0,-0.0002443381461467,3.785642109182158,0.0,0.0,0.5
2023-01-30,0.0060295315171086,0.0,0.0030147657585543,3.7970549333870616,0.0,0.0,0.5
2023-01-31,-0.002075711530591,0.0,-0.0010378557652955,3.793114138033302,0.0,0.0,0.5
2023-02-01,0.0032972952819056,0.0,0.0016486476409528,3.799367646708835,0.0,0.0,0.5
2023-02-02,-0.000830836606234,0.0,-0.000415418303117,3.7977893198481216,0.0,0.0,0.5
2023-02-03,0.000927209186565,0.0,0.0004636045932825,3.799549992421122,0.0,0.0,0.5
2023-02-06,-0.0007501648031779,0.0,-0.00037508240158895,3.7981248480850076,0.0,0.0,0.5
2023-02-07,-0.0041987100985548,0.0,-0.0020993550492774,3.7901512355073943,0.0,0.0,0.5
2023-02-08,-0.0004617076598734,0.0,-0.0002308538299367,3.789276264578638,0.0,0.0,0.125
2023-02-09,0.0009717560658026,0.0,0.0004858780329013,3.7911173906761912,0.0,0.0,0.125
2023-02-10,-0.0009108320268703,0.0,-0.00045541601343515,3.7893908551076647,0.0,0.0,0.125
2023-02-13,0.0004797213051439,0.0,0.00023986065257195,3.7902997808710213,0.0,0.0,0.125
2023-02-14,-0.0039067691647335,0.0,-0.00195338458236675,3.78289586771652,0.0,0.0,0.5
2023-02-15,-0.0008246888974792,0.0,-0.0004123444487396,3.781336011605307,0.0,0.0,0.125
2023-02-16,-0.0015862769062841,0.0,-0.00079313845314205,3.7783368886102524,0.0,0.0,0.125
2023-02-17,-0.0027204596480608,0.0,-0.0013602298240304,3.7731974820891305,0.0,0.0,0.125
2023-02-20,-0.000125,0.0110485701226063,0.00546178506130315,3.793805875730152,0.0,0.0,0.5
2023-02-21,0.0,0.0070885052156841,0.00354425260784205,3.8072520820988545,0.0,0.0,0.5
2023-02-22,0.0,-0.0017868322553038,-0.0008934161276519,3.8038506216866708,0.0,0.0,0.5
2023-02-23,0.0,-0.0030751492099608,-0.0015375746049804,3.7980019175696267,0.0,0.0,0.5
2023-02-24,0.0,0.0012494560959763,0.00062472804798815,3.800374635893845,0.0,0.0,0.5
2023-02-27,0.0,0.0036739159025718,0.0018369579512859,3.807355764299115,0.0,0.0,0.5
2023-02-28,0.0,-0.0016338207923185,-0.00081691039615925,3.8042454957933822,0.0,0.0,0.5
2023-03-01,0.0,0.0079347642994516,0.0039673821497258,3.8193383914665673,0.0,0.0,0.5
2023-03-02,0.0,0.0082268553903228,0.0041134276951614,3.8350489637832186,0.0,0.0,0.5
2023-03-03,0.0,0.0015219608541037,0.00076098042705185,3.8379673609814433,0.0,0.0,0.5
2023-03-06,0.0,-0.0089457583897603,-0.00447287919488015,3.8208005966218805,0.0,0.0,0.5
2023-03-07,0.0,0.0051288426618039,0.00256442133090195,3.8305987391729808,0.0,0.0,0.5
2023-03-08,0.0,-0.0010655432214718,-0.0005327716107359,3.8285579049126284,0.0,0.0,0.5
2023-03-09,0.0,-0.0014745580265588,-0.0007372790132794,3.8257351895182117,0.0,0.0,0.5
2023-03-10,0.0,-0.0121471664167361,-0.00607358320836805,3.8024992685114913,0.0,0.0,0.5
2023-03-13,0.0,0.0161712213771427,0.00808561068857135,3.8332447972402526,0.0,0.0,0.5
2023-03-14,0.0,-6.311457934993214e-05,-3.155728967496607e-05,3.833123830423791,0.0,0.0,0.5
2023-03-15,0.0,0.0029708227283511,0.00148541136417555,3.8388175961217947,0.0,0.0,0.5
2023-03-16,0.0,0.0032224679333971,0.00161123396669855,3.845002829424626,0.0,0.0,0.5
2023-03-17,0.0,-0.0005,-0.00025,3.84404157871727,0.0,0.0,0.0
2023-03-20,0.0,0.0,0.0,3.84404157871727,0.0,0.0,0.0
2023-03-21,0.0,0.0,0.0,3.84404157871727,0.0,0.0,0.0
2023-03-22,0.0,0.0,0.0,3.84404157871727,0.0,0.0,0.0
2023-03-23,0.0,0.0,0.0,3.84404157871727,0.0,0.0,0.0
2023-03-24,0.0,0.0,0.0,3.84404157871727,0.0,0.0,0.0
2023-03-27,0.0,0.0,0.0,3.84404157871727,0.0,0.0,0.0
2023-03-28,0.0,0.0,0.0,3.84404157871727,0.0,0.0,0.0
2023-03-29,0.0,0.0,0.0,3.84404157871727,0.0,0.0,0.0
2023-03-30,0.0,0.0025710919660854,0.0012855459830427,3.848983270927439,0.0,0.0,0.5
2023-03-31,0.0033266515074907,-0.003812064066783,-0.00024270627964615007,3.848049098517332,0.0,0.0,1.0
2023-04-03,0.0071084632192055,-0.0070582896270012,2.5086796102150033e-05,3.848145633740458,0.0,0.0,1.0
2023-04-04,-0.0106348948354736,0.0107492115700857,5.715836730605002e-05,3.848365587462039,0.0,0.0,1.0
2023-04-06,0.0036096884665917,-0.0035967054803018,6.491493144949968e-06,3.8483905691008693,0.0,0.0,1.0
2023-04-07,0.0018827389670053,-0.0018792009222022,1.7690224015500054e-06,3.8483973769899955,0.0,0.0,1.0
2023-04-10,0.0030935183828417,-0.0030839780400823,4.770171379700006e-06,3.848415734505021,0.0,0.0,1.0
2023-04-11,-0.0005,0.0005528435759118,2.6421787955900014e-05,3.8485174165295244,0.0,0.0,0.5
2023-04-12,-0.0039464672239687,0.0034583864394803,-0.00024404039224419985,3.8475782228296356,0.0,0.0,1.0
2023-04-13,-0.0027973033997623,-0.0005,-0.00164865169988115,3.841234906452142,0.0,0.0,0.5
2023-04-14,0.0036040614918813,-0.004091118878618,-0.00024352869336834995,3.8402994555344527,0.0,0.0,1.0
2023-04-17,-0.01124989496763,-0.0005,-0.005874947483815,3.8177378979110643,0.0,0.0,0.5
2023-04-18,-0.0044075276173947,0.0039270399180967,-0.00024024384964900026,3.8168207098615192,0.0,0.0,1.0
2023-04-19,0.0027181065105119,-0.0027107384347239,3.684037894000113e-06,3.8168347711736494,0.0,0.0,1.0
2023-04-20,-0.0005,0.0093548619501249,0.00442743097506245,3.833733543666239,0.0,0.0,0.5
2023-04-21,0.0,-0.0005130405237946,-0.0002565202618973,3.8327501133335735,0.0,0.0,0.5
2023-04-24,0.0,0.0047663818511445,0.00238319092557225,3.841884288623656,0.0,0.0,0.5
2023-04-25,0.0,0.0135012608289568,0.0067506304144784,3.8678194295513455,0.0,0.0,0.5
2023-04-26,0.0,-0.0160509482657013,-0.00802547413285065,3.8367783447689443,0.0,0.0,0.5
2023-04-27,0.0,0.0016025523892231,0.00080127619461155,3.8398526639206083,0.0,0.0,0.5
2023-04-28,0.0,0.0026160453286996,0.0013080226643498,3.8448752782327804,0.0,0.0,0.5
2023-05-04,0.0,0.0120621662442403,0.00603108312212015,3.8680640406299873,0.0,0.0,0.5
2023-05-05,0.0,0.0098850590097974,0.0049425295048987,3.887182061277638,0.0,0.0,0.5
2023-05-08,0.0,0.0088320702686046,0.0044160351343023,3.90434799383367,0.0,0.0,0.5
2023-05-09,0.0,0.0036114854020241,0.00180574270101205,3.9113982417257462,0.0,0.0,0.5
2023-05-10,0.0,-0.0148886970248052,-0.0074443485124026,3.882280430043541,0.0,0.0,0.5
2023-05-11,0.0,-0.0078480215499512,-0.0039240107749756,3.8670463198045733,0.0,0.0,0.5
2023-05-12,0.0,-0.0026586224699367,-0.00132931123496835,3.861905811685514,0.0,0.0,0.5
2023-05-15,0.0,-0.0054726919273347,-0.00273634596366735,3.851338301305645,0.0,0.0,0.5
2023-05-16,0.0,-0.0005,-0.00025,3.850375466730319,0.0,0.0,0.0
2023-05-17,0.0,0.0,0.0,3.850375466730319,0.0,0.0,0.0
2023-05-18,0.0,0.0,0.0,3.850375466730319,0.0,0.0,0.0
2023-05-19,0.0,0.0,0.0,3.850375466730319,0.0,0.0,0.0
2023-05-22,0.0,0.0050930169159741,0.00254650845798705,3.8601804804227733,0.0,0.0,0.5
2023-05-23,0.0,-0.0024094135296267,-0.00120470676481335,3.8555300948846076,0.0,0.0,0.5
2023-05-24,0.0,-0.010277196500697,-0.0051385982503485,3.8357180746848676,0.0,0.0,0.5
2023-05-25,0.0012529550131494,-0.0005,0.0003764775065747,3.8371621362615485,0.0,0.0,0.5
2023-05-26,-0.0020657123405565,0.0,-0.00103285617027825,3.8331988996727526,0.0,0.0,0.125
2023-05-29,-0.0017549278546596,0.0,-0.0008774639273298,3.8298354059120094,0.0,0.0,0.125
2023-05-30,-0.000125,0.0,-6.25e-05,3.82959604119914,0.0,0.0,0.0
2023-05-31,0.0,0.0,0.0,3.82959604119914,0.0,0.0,0.0
2023-06-01,0.0008088100649195,0.0,0.00040440503245975,3.8311447491104884,0.0,0.0,0.125
2023-06-02,-0.0005594456676464,0.0,-0.0002797228338232,3.8300730904444804,0.0,0.0,0.125
2023-06-05,-0.0098076158017817,0.0,-0.00490380790089085,3.8112911477625695,0.0,0.0,0.5
2023-06-06,-0.0076341051166152,0.0,-0.0038170525583076,3.7967432491365476,0.0,0.0,0.5
2023-06-07,-0.0031851955052339,0.0,-0.00159259775261695,3.790696564370709,0.0,0.0,0.125
2023-06-08,-0.000125,0.0,-6.25e-05,3.790459645835436,0.0,0.0,0.0
2023-06-09,0.0,-0.0051035160141214,-0.0025517580070607,3.7807873100837353,0.0,0.0,0.5
2023-06-12,0.0,-0.0023675328084659,-0.00118376640423295,3.776311741084508,0.0,0.0,0.5
2023-06-13,0.0,-0.0014197062434428,-0.0007098531217214,3.773631114406506,0.0,0.0,0.5
2023-06-14,0.0,0.0014456735639589,0.00072283678197945,3.776358833777621,0.0,0.0,0.5
2023-06-15,0.0,-0.0178674633286803,-0.00893373166434015,3.7426218572883907,0.0,0.0,0.5
2023-06-16,0.0,-0.0047339536557516,-0.0023669768278758,3.7337631580766875,0.0,0.0,0.5
2023-06-19,0.0,-0.0060494732797801,-0.00302473663989005,3.7224695078477814,0.0,0.0,0.5
2023-06-20,0.0009891159613915,-0.0034525189164279,-0.0012317014775181999,3.717884536654949,0.0,0.0,0.5
2023-06-21,-0.0027648011123311,0.0083871586391324,0.00281117876340065,3.728336174709169,0.0,0.0,0.5
2023-06-26,-0.000125,-0.0026497890055088,-0.0013873945027544,3.723163501595957,0.0,0.0,0.5
2023-06-27,0.0,0.0068131397338191,0.00340656986690955,3.735846718190071,0.0,0.0,0.5
2023-06-28,0.0,0.0032499515010031,0.00162497575050155,3.741917378514721,0.0,0.0,0.5
2023-06-29,0.0,-0.0040076878756354,-0.0020038439378177,3.734419160059969,0.0,0.0,0.5
2023-06-30,0.0,-0.0104662473141398,-0.0052331236570699,3.7148764828080445,0.0,0.0,0.5
2023-07-03,0.0,0.0052135754351049,0.00260678771755245,3.724560377195653,0.0,0.0,0.375
2023-07-04,0.0,-0.0005861950191087,-0.00029309750955435,3.723468717824912,0.0,0.0,0.5
2023-07-05,0.0,0.0013725011625376,0.0006862505812688,3.7260239503968555,0.0,0.0,0.5
2023-07-06,0.0,0.002431838997837,0.0012159194989185,3.7305544955715804,0.0,0.0,0.5
2023-07-07,-0.0016426721384403,0.0061077669043971,0.0022325473829784004,3.7388831352477268,0.0,0.0,0.625
2023-07-10,0.0021899951866701,-0.0086839098634705,-0.0032469573384002,3.7267431412143135,0.0,0.0,0.625
2023-07-11,0.0003980156734343,-0.0005,-5.099216328285e-05,3.7265531065195434,0.0,0.0,0.125
2023-07-12,-0.0005681413364683,0.0,-0.00028407066823415,3.7254945020883645,0.0,0.0,0.125
2023-07-13,0.0010359792158577,0.0,0.00051798960792885,3.727424269524842,0.0,0.0,0.125
2023-07-14,-0.0015426578492107,0.0,-0.00077132892460535,3.7245491993714817,0.0,0.0,0.125
2023-07-17,0.000176926966749,0.0,8.84634833745e-05,3.7248786859676577,0.0,0.0,0.125
2023-07-18,1.80079831011426e-05,-0.000572026744179,-0.0002770093805389287,3.723846859630275,0.0,0.0,0.625
2023-07-19,-0.000125,0.0096667485805634,0.0047708742902817,3.741612864873831,0.0,0.0,0.5
2023-07-20,0.0,0.0028936773397578,0.0014468386698789,3.747026375054447,0.0,0.0,0.5
2023-07-21,0.0,-0.0039185637808556,-0.0019592818904278,3.7396848941348475,0.0,0.0,0.5
2023-07-24,0.0,0.0031404825505856,0.0015702412752928,3.7455571017122065,0.0,0.0,0.5
2023-07-25,0.0,0.0073121847674517,0.00365609238372585,3.759251204504587,0.0,0.0,0.5
2023-07-26,0.0,-0.0012824274299163,-0.00064121371495815,3.7568407210742856,0.0,0.0,0.5
2023-07-27,0.0,0.0020400237466275,0.00102001187331375,3.7606727432159297,0.0,0.0,0.5
2023-07-28,0.0,0.0068254350290959,0.00341271751454795,3.773506856953186,0.0,0.0,0.5
2023-07-31,0.0,-0.0022199823447743,-0.00110999117238715,3.7693182976530255,0.0,0.0,0.5
2023-08-01,0.0,0.0016244638297173,0.00081223191485865,3.77237985827164,0.0,0.0,0.5
2023-08-02,0.0,-0.0046887584286885,-0.00234437921434425,3.763535969343297,0.0,0.0,0.5
2023-08-03,0.0,-0.0016987675607491,-0.00084938378037455,3.7603392829340803,0.0,0.0,0.5
2023-08-04,0.0,-0.0055933981829346,-0.0027966990914673,3.7498227454778896,0.0,0.0,0.5
2023-08-07,0.0,0.0024410187179282,0.0012205093589641,3.754399439233202,0.0,0.0,0.5
2023-08-08,0.0,0.0026980977299366,0.0013490488649683,3.7594643075353376,0.0,0.0,0.5
2023-08-09,0.0,-0.0029776191339415,-0.00148880956697075,3.753867181107594,0.0,0.0,0.5
2023-08-10,0.0,-0.0005,-0.00025,3.752928714312317,0.0,0.0,0.0
2023-08-11,0.0,0.0,0.0,3.752928714312317,0.0,0.0,0.0
2023-08-14,0.0,0.0,0.0,3.752928714312317,0.0,0.0,0.0
2023-08-15,0.0,0.0,0.0,3.752928714312317,0.0,0.0,0.0
2023-08-16,0.0,0.0,0.0,3.752928714312317,0.0,0.0,0.0
2023-08-17,0.0,0.0,0.0,3.752928714312317,0.0,0.0,0.0
2023-08-18,0.0,0.0,0.0,3.752928714312317,0.0,0.0,0.0
2023-08-21,0.0,0.0011624933014848,0.0005812466507424,3.7551100915579863,0.0,0.0,0.5
2023-08-22,0.0,0.0067355923852183,0.00336779619260915,3.767756537027163,0.0,0.0,0.5
2023-08-23,0.0,0.0067496857753477,0.00337484288767385,3.780472123378636,0.0,0.0,0.5
2023-08-24,0.0,-0.0052395875065742,-0.0026197937532871,3.7705680661253322,0.0,0.0,0.5
2023-08-25,0.0,0.0079678855439822,0.0039839427719911,3.7855897935186724,0.0,0.0,0.5
2023-08-28,0.0,0.0020708936645006,0.0010354468322503,3.78950957047857,0.0,0.0,0.5
2023-08-29,0.0,-0.0177370556456338,-0.0088685278228169,3.75590219941795,0.0,0.0,0.5
2023-08-30,-0.0001458375484675,8.335714170426556e-05,-3.124020338161722e-05,3.7557848642693585,0.0,0.0,0.625
2023-08-31,-0.000125,0.0007427666002712,0.0003088833001356,3.756944963492834,0.0,0.0,0.5
2023-09-01,0.0,-0.0005,-0.00025,3.756005727251961,0.0,0.0,0.0
2023-09-04,0.0,0.006135369588243,0.0030676847941215,3.767527968908085,0.0,0.0,0.5
2023-09-05,0.0,-0.0042866458056837,-0.00214332290284185,3.7594529399252274,0.0,0.0,0.5
2023-09-06,0.0,0.0025449827403531,0.00127249137017655,3.764236811347867,0.0,0.0,0.5
2023-09-07,0.0,0.0072420062369913,0.00362100311849565,3.7778671245805135,0.0,0.0,0.5
2023-09-08,0.0,-0.0014148131702851,-0.00070740658514255,3.775194636498792,0.0,0.0,0.5
2023-09-11,0.0,0.0008103690972485,0.00040518454862425,3.77672428703355,0.0,0.0,0.5
2023-09-12,0.0,0.0040729986346961,0.00203649931734805,3.784415583465906,0.0,0.0,0.5
2023-09-13,0.0,0.0050526753531663,0.00252633767658315,3.7939762951382643,0.0,0.0,0.5
2023-09-14,0.0,0.0070284511221008,0.0035142255610504,3.807309183612658,0.0,0.0,0.5
2023-09-15,0.0,-0.0020830806491005,-0.00104154032455025,3.803343717569895,0.0,0.0,0.5
2023-09-18,0.0,-0.0037192882230027,-0.00185964411150135,3.7962708518215007,0.0,0.0,0.5
2023-09-19,0.0,0.0069380699583463,0.00346903497917315,3.8094402481968848,0.0,0.0,0.5
2023-09-20,0.0,0.0037216518213563,0.00186082591067815,3.8165289533159092,0.0,0.0,0.5
2023-09-21,0.0,0.000945460421891,0.0004727302109455,3.81833314185309,0.0,0.0,0.5
2023-09-22,0.0,-0.0050236529212398,-0.0025118264606199,3.8087421516319218,0.0,0.0,0.5
2023-09-25,0.0,-0.0024992840169129,-0.00124964200845645,3.803982587439864,0.0,0.0,0.5
2023-09-26,0.0,0.0018628489417227,0.00093142447086135,3.807525709908536,0.0,0.0,0.5
2023-09-27,0.0,-0.0061308419213643,-0.00306542096068215,3.795854040789046,0.0,0.0,0.5
2023-09-28,0.0,-0.0018143171173702,-0.0009071585586851,3.792410599308425,0.0,0.0,0.5
2023-10-09,0.0,-0.0005,-0.00025,3.791462496658598,0.0,0.0,0.0
2023-10-10,0.0,0.0,0.0,3.791462496658598,0.0,0.0,0.0
2023-10-11,0.0,0.0,0.0,3.791462496658598,0.0,0.0,0.0
2023-10-12,0.0,0.0,0.0,3.791462496658598,0.0,0.0,0.0
2023-10-13,0.0,0.0001248298182258,6.24149091129e-05,3.791699140445732,0.0,0.0,0.5
2023-10-16,0.0,0.0101263630171986,0.0050631815085993,3.8108972014198086,0.0,0.0,0.5
2023-10-17,0.0,0.0008899148990171,0.00044495744950855,3.8125928885188913,0.0,0.0,0.5
2023-10-18,0.0,0.0040818279828234,0.0020409139914117,3.8203740626886264,0.0,0.0,0.5
2023-10-19,0.0,-0.0086866675714039,-0.00434333378570195,3.8037809029481315,0.0,0.0,0.5
2023-10-20,0.0,0.002279168196229,0.0011395840981145,3.808115631177843,0.0,0.0,0.5
2023-10-23,-0.0017760335372125,0.0066480386881733,0.0024360025754804,3.8173922106631193,0.0,0.0,0.625
2023-10-24,-0.000125,-0.0047788015987741,-0.00245190079938705,3.8080323436502206,0.0,0.0,0.5
2023-10-25,0.0,0.0141453292275373,0.00707266461376865,3.834965279255242,0.0,0.0,0.5
2023-10-26,0.0,-0.0036837048564279,-0.00184185242821395,3.8279018391435295,0.0,0.0,0.5
2023-10-27,0.0,-0.0146641040749193,-0.00733205203745965,3.7998354636646416,0.0,0.0,0.5
2023-10-30,0.0045351543025819,-0.0182995031764757,-0.0068821744369469,3.7736843331720045,0.0,0.0,0.625
2023-10-31,-0.0004112309704574,0.0016476341145332,0.0006182015720379,3.7760172307591464,0.0,0.0,0.625
2023-11-01,-0.001052673205769,-0.0005,-0.0007763366028845,3.7730857703697858,0.0,0.0,0.125
2023-11-02,-0.0013057641747351,0.0,-0.00065288208736755,3.77062239025621,0.0,0.0,0.125
2023-11-03,0.0015547122703897,0.0,0.00077735613519485,3.7735535067047787,0.0,0.0,0.125
2023-11-06,0.0047001230048306,0.0,0.0023500615024153,3.7824215895281896,0.0,0.0,0.125
2023-11-07,-0.0015504067281148,0.0,-0.0007752033640574,3.779489443587704,0.0,0.0,0.5
2023-11-08,0.0002715103342448,0.0,0.0001357551671224,3.7800025288087555,0.0,0.0,0.125
2023-11-09,-0.000707432396893,0.0,-0.0003537161984465,3.7786654806841473,0.0,0.0,0.125
2023-11-10,0.0001951101572724,0.0,9.75550786362e-05,3.7790341086922554,0.0,0.0,0.125
2023-11-13,0.0009912021859156,0.0,0.0004956010929578,3.780907002126848,0.0,0.0,0.125
2023-11-14,-0.0033019151635475,0.0,-0.00165095758177375,3.774664885045705,0.0,0.0,0.5
2023-11-15,-0.0017562488353242,0.0,-0.0008781244176621,3.771350259641655,0.0,0.0,0.5
2023-11-16,-0.0025993392965601,0.0,-0.00129966964828005,3.766448750176165,0.0,0.0,0.125
2023-11-17,0.0002474595981027,0.0,0.00012372979905135,3.7669147721231613,0.0,0.0,0.03125
2023-11-20,5.802563028706187e-05,0.0,2.9012815143530934e-05,3.767024060925106,0.0,0.0,0.03125
2023-11-21,-0.0003552378093943,0.0,-0.00017761890469715,3.7663549662374365,0.0,0.0,0.03125
2023-11-22,-0.0018700901254035,0.0,-0.00093504506270175,3.7628332546218743,0.0,0.0,0.125
2023-11-23,-3.2092501236199224e-05,0.0,-1.6046250618099612e-05,3.7627728752564367,0.0,0.0,0.03125
2023-11-24,-0.0014363040847677,0.0,-0.00071815204238385,3.7600706322310447,0.0,0.0,0.125
2023-11-27,0.0003299912917186,0.0,0.0001649956458593,3.7606910275134866,0.0,0.0,0.125
2023-11-28,-0.000125,-0.0049430484810205,-0.00253402424051025,3.751161345288698,0.0,0.0,0.5
2023-11-29,0.0,0.0020196098567888,0.0010098049283944,3.754949286502373,0.0,0.0,0.5
