date,forward_return,reverse_mainnav_return,forward_nav,reverse_mainnav_nav,forward_gross_exposure,reverse_mainnav_gross_exposure,reverse_mainnav_nav_defense_gate,reverse_mainnav_volhot_gate,combo_return,combo_nav,gross_exposure,net_pair_exposure_forward_positive
2015-09-18,0.0,-0.0,1.270134565320494,1.0,0.0,0.0,1,1,0.0,1.1295832686031386,0.0,0.0
2015-09-21,0.0,-0.0,1.270134565320494,1.0,0.0,0.0,1,1,0.0,1.1295832686031386,0.0,0.0
2015-09-22,0.0,0.0,1.270134565320494,1.0,0.0,0.0,1,1,0.0,1.1295832686031386,0.0,0.0
2015-09-23,0.0,0.0,1.270134565320494,1.0,0.0,0.0,0,0,0.0,1.1295832686031386,0.0,0.0
2015-09-24,0.0030557480409245,0.0,1.2740157765301827,1.0,0.5,0.0,0,0,0.00152787402046225,1.1313091295331863,0.25,0.25
2015-09-25,-0.0102946615959266,0.0,1.2609002152429327,1.0,0.5,0.0,0,0,-0.0051473307979633,1.125485907208723,0.25,0.25
2015-09-28,0.011343506207344,0.0,1.2752032446613826,1.0,0.5,0.0,0,0,0.005671753103672,1.1318693853960733,0.25,0.25
2015-09-29,0.0023121010499805,0.0,1.278151643422303,1.0,0.5,0.0,0,0,0.00115605052499025,1.1331778835932809,0.25,0.25
2015-09-30,-0.0033221025199294,0.0,1.2739054926268378,1.0,0.5,0.0,0,0,-0.0016610512599647,1.1312956170419741,0.25,0.25
2015-10-08,0.0064821709681431,0.0,1.2821631658273018,1.0,0.5,0.0,0,0,0.00324108548407155,1.1349622428445627,0.25,0.25
2015-10-09,0.0010707435329836,0.0,1.2835360337453412,1.0,0.5,0.0,0,0,0.0005353717664918,1.135569869585416,0.25,0.25
2015-10-12,0.0046638189303362,0.0,1.2895222133972917,1.0,0.5,0.0,0,0,0.0023319094651681,1.138217915712662,0.25,0.25
2015-10-13,0.0155992845720714,0.0,1.309637837366083,1.0,1.0,0.0,0,0,0.0077996422860357,1.147095608298778,0.5,0.5
2015-10-14,-0.0021703992914133,0.0,1.3067954003318556,1.0,1.0,0.0,0,0,-0.00108519964570665,1.1458507805510605,0.5,0.5
2015-10-15,0.008186014762247,0.0,1.3174928467702087,1.0,1.0,0.0,0,0,0.0040930073811235,1.150540756253522,0.5,0.5
2015-10-16,0.0017013163666401,0.0,1.31973431891335,1.0,1.0,0.0,0,0,0.00085065818332005,1.1515194731630722,0.5,0.5
2015-10-19,-0.0008859211070433,0.0,1.3185651384245354,1.0,1.0,0.0,0,0,-0.00044296055352165,1.151009395459849,0.5,0.5
2015-10-20,0.0078619704676858,0.0,1.3289316586025492,1.0,1.0,0.0,0,0,0.0039309852338429,1.1555339963974163,0.5,0.5
2015-10-21,-0.0348888523617455,0.0,1.2825667581667153,1.0,1.0,0.0,0,0,-0.01744442618087275,1.1353763688977727,0.5,0.5
2015-10-22,0.0261936959310724,0.0,1.3161619218414355,1.0,1.0,0.0,0,0,0.0130968479655362,1.1502462205848893,0.5,0.5
2015-10-23,0.0188538744520374,0.0,1.3409766734743862,1.0,1.0,0.0,0,0,0.0094269372260187,1.1610895195008084,0.5,0.5
2015-10-26,0.0036844180029218,0.0,1.3459173920716334,1.0,1.0,0.0,0,0,0.0018422090014609,1.1632284890651348,0.5,0.5
2015-10-27,0.0079526679116515,0.0,1.356621026127295,1.0,1.0,0.0,0,0,0.00397633395582575,1.1678538740045883,0.5,0.5
2015-10-28,-0.0040699187806084,0.0,1.3510996887348912,1.0,1.0,0.0,0,0,-0.0020349593903042,1.1654773387971795,0.5,0.5
2015-10-29,0.0066629683402741,0.0,1.360102023185486,1.0,1.0,0.0,0,0,0.00333148417013705,1.1693601081020357,0.5,0.5
2015-10-30,-0.0030743779168366,0.0,1.3559205555607596,1.0,1.0,0.0,0,0,-0.0015371889584183,1.1675625806554466,0.5,0.5
2015-11-02,-0.0102337798384358,0.0,1.3420443631167411,1.0,1.0,0.0,0,0,-0.0051168899192179,1.1615882914564348,0.5,0.5
2015-11-03,0.0007481542609697,0.0,1.3430484193254173,1.0,1.0,0.0,0,0,0.00037407713048485,1.1620228150713074,0.5,0.5
2015-11-04,0.0025618702047719,0.0,1.346489135054453,1.0,0.5,0.0,0,0,0.00128093510238595,1.1635112908849057,0.25,0.25
2015-11-05,-0.0217060925292554,0.0,1.317262117299324,1.0,1.0,0.0,0,0,-0.0108530462646277,1.1508836490155152,0.5,0.5
2015-11-06,0.0016997970194032,0.0,1.3195011955200822,1.0,1.0,0.0,0,0,0.0008498985097016,1.1518617833136535,0.5,0.5
2015-11-09,0.006923622984672,0.0,1.3286369243256873,1.0,1.0,0.0,0,0,0.003461811492336,1.1558493116727113,0.5,0.5
2015-11-10,0.011573691779416,0.0,1.344014158574584,1.0,1.0,0.0,0,0,0.005786845889708,1.1625380335110862,0.5,0.5
2015-11-11,0.0189880420707284,0.0,1.369534355961253,1.0,1.0,0.0,0,0,0.0094940210353642,1.1735751940556514,0.5,0.5
2015-11-12,0.0135543196581393,0.0,1.3880974624047555,1.0,1.0,0.0,0,0,0.00677715982906965,1.1815287007171977,0.5,0.5
2015-11-13,-0.0069214061567075,0.0,1.3784898760823574,1.0,1.0,0.0,0,0,-0.00346070307835375,1.1774397807054624,0.5,0.5
2015-11-16,0.0212963053245305,0.0,1.4078466173701816,1.0,1.0,0.0,0,0,0.01064815266226525,1.1899773392410382,0.5,0.5
2015-11-17,-0.0068606776588406,0.0,1.3981878355353154,1.0,1.0,0.0,0,0,-0.0034303388294203,1.1858953137681094,0.5,0.5
2015-11-18,-0.0065631393035752,0.0,1.389011333998133,1.0,1.0,0.0,0,0,-0.0032815696517876,1.1820037156962508,0.5,0.5
2015-11-19,0.0146707823121472,0.0,1.4093892169083249,1.0,1.0,0.0,0,0,0.0073353911560736,1.1906741752988153,0.5,0.5
2015-11-20,0.0201869930320877,0.0,1.4378405472095528,1.0,1.0,0.0,0,0,0.01009349651604385,1.2026922409389371,0.5,0.5
2015-11-23,-0.0039210613348461,0.0,1.4322026862342154,1.0,1.0,0.0,0,0,-0.00196053066742305,1.2003343259171046,0.5,0.5
2015-11-24,0.0112785641889254,0.0,1.4483558761624595,1.0,1.0,0.0,0,0,0.0056392820944627,1.2071033497886179,0.5,0.5
2015-11-25,0.0073176595371297,0.0,1.458954451352818,1.0,0.5,0.0,0,0,0.00365882976856485,1.2115199354585588,0.25,0.25
2015-11-26,-0.0014489682579875,0.0,1.456840472662958,1.0,1.0,0.0,0,0,-0.00072448412899375,1.2106422084933597,0.5,0.5
2015-11-27,-0.0114863684671969,0.0,1.4401066661960258,1.0,1.0,0.0,0,0,-0.00574318423359845,1.2036892672490118,0.5,0.5
2015-11-30,0.004155410737866,0.0,1.4460909009004093,1.0,1.0,0.0,0,0,0.002077705368933,1.2061901789021021,0.5,0.5
2015-12-01,-0.0116051565045847,0.0,1.429308789675604,1.0,1.0,0.0,0,0,-0.00580257825229235,1.1991911660018761,0.5,0.5
2015-12-02,-0.0242021462838564,0.0,1.3947164492630733,1.0,0.5,0.0,0,0,-0.0121010731419282,1.1846796659909333,0.25,0.25
2015-12-03,0.0105453312327729,0.0,1.4094241961963492,1.0,0.5,0.0,0,0,0.00527266561638645,1.190926085732236,0.25,0.25
2015-12-04,0.0086734610727914,0.0,1.4216487820971089,1.0,0.5,0.0,0,0,0.0043367305363957,1.1960908112548212,0.25,0.25
2015-12-07,0.0063802085686158,0.0,1.4307191978382068,1.0,0.5,0.0,0,0,0.0031901042843079,1.1999064656762264,0.25,0.25
2015-12-08,-4.797179087046022e-05,0.0,1.4306505636760538,1.0,0.5,0.0,0,0,-2.398589543523011e-05,1.1998776848452086,0.25,0.25
2015-12-09,-0.0029428154498332,0.0,1.4264404230939554,1.0,0.5,0.0,0,0,-0.0014714077249166,1.1981121755507724,0.25,0.25
2015-12-10,-0.00025,-0.0,1.426083812988182,1.0,0.0,0.0,1,1,-0.000125,1.1979624115288285,0.0,0.0
2015-12-11,0.0,0.0,1.426083812988182,1.0,0.0,0.0,1,1,0.0,1.1979624115288285,0.0,0.0
2015-12-14,0.0,0.0,1.426083812988182,1.0,0.0,0.0,1,1,0.0,1.1979624115288285,0.0,0.0
2015-12-15,0.0,-0.0,1.426083812988182,1.0,0.0,0.0,1,1,0.0,1.1979624115288285,0.0,0.0
2015-12-16,0.0,-0.0,1.426083812988182,1.0,0.0,0.0,1,1,0.0,1.1979624115288285,0.0,0.0
2015-12-17,0.0,0.0,1.426083812988182,1.0,0.0,0.0,0,0,0.0,1.1979624115288285,0.0,0.0
2015-12-18,0.0,0.0,1.426083812988182,1.0,0.0,0.0,1,1,0.0,1.1979624115288285,0.0,0.0
2015-12-21,0.0,0.0,1.426083812988182,1.0,0.0,0.0,1,1,0.0,1.1979624115288285,0.0,0.0
2015-12-22,0.0,-0.0,1.426083812988182,1.0,0.0,0.0,1,1,0.0,1.1979624115288285,0.0,0.0
2015-12-23,0.0,0.0,1.426083812988182,1.0,0.0,0.0,1,1,0.0,1.1979624115288285,0.0,0.0
2015-12-24,0.0,-0.0,1.426083812988182,1.0,0.0,0.0,1,1,0.0,1.1979624115288285,0.0,0.0
2015-12-25,0.0,-0.0,1.426083812988182,1.0,0.0,0.0,1,1,0.0,1.1979624115288285,0.0,0.0
2015-12-28,0.0,-0.0,1.426083812988182,1.0,0.0,0.0,1,1,0.0,1.1979624115288285,0.0,0.0
2015-12-29,0.0,-0.0,1.426083812988182,1.0,0.0,0.0,1,1,0.0,1.1979624115288285,0.0,0.0
2015-12-30,0.0,-0.0,1.426083812988182,1.0,0.0,0.0,1,1,0.0,1.1979624115288285,0.0,0.0
2015-12-31,0.0,0.0,1.426083812988182,1.0,0.0,0.0,0,0,0.0,1.1979624115288285,0.0,0.0
2016-01-04,0.0,0.0,1.426083812988182,1.0,0.0,0.0,0,0,0.0,1.1979624115288285,0.0,0.0
2016-01-05,0.0,0.0,1.426083812988182,1.0,0.0,0.0,1,1,0.0,1.1979624115288285,0.0,0.0
2016-01-06,0.0,-0.0,1.426083812988182,1.0,0.0,0.0,1,1,0.0,1.1979624115288285,0.0,0.0
2016-01-07,0.0,0.0,1.426083812988182,1.0,0.0,0.0,1,1,0.0,1.1979624115288285,0.0,0.0
2016-01-08,0.0,0.0,1.426083812988182,1.0,0.0,0.0,1,1,0.0,1.1979624115288285,0.0,0.0
2016-01-11,0.0,0.0,1.426083812988182,1.0,0.0,0.0,1,1,0.0,1.1979624115288285,0.0,0.0
2016-01-12,0.0,0.0,1.426083812988182,1.0,0.0,0.0,1,1,0.0,1.1979624115288285,0.0,0.0
2016-01-13,0.0,0.0,1.426083812988182,1.0,0.0,0.0,1,1,0.0,1.1979624115288285,0.0,0.0
2016-01-14,0.0,-0.0,1.426083812988182,1.0,0.0,0.0,1,1,0.0,1.1979624115288285,0.0,0.0
2016-01-15,0.0,0.0,1.426083812988182,1.0,0.0,0.0,1,1,0.0,1.1979624115288285,0.0,0.0
2016-01-18,0.0,-0.0,1.426083812988182,1.0,0.0,0.0,1,1,0.0,1.1979624115288285,0.0,0.0
2016-01-19,0.0,-0.0,1.426083812988182,1.0,0.0,0.0,1,1,0.0,1.1979624115288285,0.0,0.0
2016-01-20,0.0,-0.0,1.426083812988182,1.0,0.0,0.0,1,1,0.0,1.1979624115288285,0.0,0.0
2016-01-21,0.0,0.0,1.426083812988182,1.0,0.0,0.0,1,1,0.0,1.1979624115288285,0.0,0.0
2016-01-22,0.0,-0.0,1.426083812988182,1.0,0.0,0.0,1,1,0.0,1.1979624115288285,0.0,0.0
2016-01-25,0.0,-0.0,1.426083812988182,1.0,0.0,0.0,1,1,0.0,1.1979624115288285,0.0,0.0
2016-01-26,0.0,0.0,1.426083812988182,1.0,0.0,0.0,1,1,0.0,1.1979624115288285,0.0,0.0
2016-01-27,0.0,0.0,1.426083812988182,1.0,0.0,0.0,1,1,0.0,1.1979624115288285,0.0,0.0
2016-01-28,0.0,0.0,1.426083812988182,1.0,0.0,0.0,1,1,0.0,1.1979624115288285,0.0,0.0
2016-01-29,0.0,-0.0,1.426083812988182,1.0,0.0,0.0,1,1,0.0,1.1979624115288285,0.0,0.0
2016-02-01,0.0,-0.0,1.426083812988182,1.0,0.0,0.0,1,1,0.0,1.1979624115288285,0.0,0.0
2016-02-02,0.0,-0.0,1.426083812988182,1.0,0.0,0.0,1,1,0.0,1.1979624115288285,0.0,0.0
2016-02-03,0.0,-0.0,1.426083812988182,1.0,0.0,0.0,1,1,0.0,1.1979624115288285,0.0,0.0
2016-02-04,0.0,-0.0,1.426083812988182,1.0,0.0,0.0,1,1,0.0,1.1979624115288285,0.0,0.0
2016-02-05,0.0,0.0,1.426083812988182,1.0,0.0,0.0,0,0,0.0,1.1979624115288285,0.0,0.0
2016-02-15,0.0,0.0,1.426083812988182,1.0,0.0,0.0,0,0,0.0,1.1979624115288285,0.0,0.0
2016-02-16,0.0,0.0,1.426083812988182,1.0,0.0,0.0,0,0,0.0,1.1979624115288285,0.0,0.0
2016-02-17,0.0,0.0,1.426083812988182,1.0,0.0,0.0,0,0,0.0,1.1979624115288285,0.0,0.0
2016-02-18,-0.0002650698751525,0.0,1.4257058011299162,1.0,0.5,0.0,0,0,-0.00013253493757625,1.197803639655398,0.25,0.25
2016-02-19,0.0081676376285465,0.0,1.437350449478462,1.0,1.0,0.0,0,0,0.00408381881427325,1.2026952526948278,0.5,0.5
2016-02-22,-0.0010258999318444,0.0,1.4358758717503053,1.0,0.5,0.0,0,0,-0.0005129499659222,1.2020783302059432,0.25,0.25
2016-02-23,0.0032372192723724,0.0,1.44052411679507,1.0,1.0,0.0,0,0,0.0016186096361862,1.204024025774665,0.5,0.5
2016-02-24,-0.005621574684943,0.0,1.4324261028870449,1.0,1.0,0.0,0,0,-0.0028107873424715,1.200639770282986,0.5,0.5
2016-02-25,-0.0189563354381182,0.0,1.4052725531904016,1.0,1.0,0.0,0,0,-0.0094781677190591,1.1892599051700714,0.5,0.5
2016-02-26,-0.0145299020392666,0.0,1.384854080654075,1.0,1.0,0.0,0,0,-0.0072649510196333,1.180619990209397,0.5,0.5
2016-02-29,-0.0005,0.0,1.384161653613748,1.0,0.0,0.0,0,0,-0.00025,1.1803248352118447,0.0,0.0
2016-03-01,0.0,0.0,1.384161653613748,1.0,0.0,0.0,0,0,0.0,1.1803248352118447,0.0,0.0
2016-03-02,0.0,0.0,1.384161653613748,1.0,0.0,0.0,0,0,0.0,1.1803248352118447,0.0,0.0
2016-03-03,0.0,0.0,1.384161653613748,1.0,0.0,0.0,0,0,0.0,1.1803248352118447,0.0,0.0
2016-03-04,0.0,0.0,1.384161653613748,1.0,0.0,0.0,1,1,0.0,1.1803248352118447,0.0,0.0
2016-03-07,0.0,-0.0,1.384161653613748,1.0,0.0,0.0,1,1,0.0,1.1803248352118447,0.0,0.0
2016-03-08,0.0,-0.0,1.384161653613748,1.0,0.0,0.0,1,1,0.0,1.1803248352118447,0.0,0.0
2016-03-09,0.0,0.0,1.384161653613748,1.0,0.0,0.0,1,1,0.0,1.1803248352118447,0.0,0.0
2016-03-10,0.0,-0.0,1.384161653613748,1.0,0.0,0.0,1,1,0.0,1.1803248352118447,0.0,0.0
2016-03-11,0.0,0.0,1.384161653613748,1.0,0.0,0.0,1,1,0.0,1.1803248352118447,0.0,0.0
2016-03-14,0.0,-0.0,1.384161653613748,1.0,0.0,0.0,1,1,0.0,1.1803248352118447,0.0,0.0
2016-03-15,0.0,0.0,1.384161653613748,1.0,0.0,0.0,1,1,0.0,1.1803248352118447,0.0,0.0
2016-03-16,0.0,0.0,1.384161653613748,1.0,0.0,0.0,1,1,0.0,1.1803248352118447,0.0,0.0
2016-03-17,0.0,-0.0,1.384161653613748,1.0,0.0,0.0,1,1,0.0,1.1803248352118447,0.0,0.0
2016-03-18,0.0,-0.0,1.384161653613748,1.0,0.0,0.0,1,1,0.0,1.1803248352118447,0.0,0.0
2016-03-21,0.0,-0.0,1.384161653613748,1.0,0.0,0.0,1,1,0.0,1.1803248352118447,0.0,0.0
2016-03-22,0.0,0.0,1.384161653613748,1.0,0.0,0.0,0,0,0.0,1.1803248352118447,0.0,0.0
2016-03-23,0.0,0.0,1.384161653613748,1.0,0.0,0.0,0,0,0.0,1.1803248352118447,0.0,0.0
2016-03-24,0.0,0.0,1.384161653613748,1.0,0.0,0.0,0,0,0.0,1.1803248352118447,0.0,0.0
2016-03-25,0.0021495108376245,0.0,1.387136924089215,1.0,1.0,0.0,0,0,0.00107475541881225,1.1815933957244473,0.5,0.5
2016-03-28,0.0034850737108533,0.0,1.3919711985167125,1.0,1.0,0.0,0,0,0.00174253685542665,1.1836523657646258,0.5,0.5
2016-03-29,-0.0109554877885139,0.0,1.3767214750493997,1.0,1.0,0.0,0,0,-0.00547774389425695,1.177168621245136,0.5,0.5
2016-03-30,0.013242880896652,0.0,1.3949532335713417,1.0,1.0,0.0,0,0,0.006621440448326,1.1849631731683488,0.5,0.5
2016-03-31,0.0004427284088557,0.0,1.395570818996869,1.0,1.0,0.0,0,0,0.00022136420442785,1.1852254815984533,0.5,0.5
2016-04-01,-0.0080269169873183,0.0,1.3843686878828572,1.0,1.0,0.0,0,0,-0.00401345849365915,1.1804686283224306,0.5,0.5
2016-04-05,0.0159384741028376,0.0,1.4064334123634574,1.0,1.0,0.0,0,0,0.0079692370514188,1.1898760626532954,0.5,0.5
2016-04-06,0.008583848166991,0.0,1.4185060232321685,1.0,1.0,0.0,0,0,0.0042919240834955,1.1949829203829718,0.5,0.5
2016-04-07,-0.0015200958314387,0.0,1.4163497581393825,1.0,1.0,0.0,0,0,-0.00076004791571935,1.1940746761050145,0.5,0.5
2016-04-08,-0.0003022085594882,0.0,1.4159217251192435,1.0,1.0,0.0,0,0,-0.0001511042797441,1.193894246311121,0.5,0.5
2016-04-11,0.0087266415529856,0.0,1.4282779664814442,1.0,1.0,0.0,0,0,0.0043633207764928,1.1991035898809856,0.5,0.5
2016-04-12,-0.0043659916499438,0.0,1.4220421168059874,1.0,1.0,0.0,0,0,-0.0021829958249719,1.1964859517505666,0.5,0.5
2016-04-13,0.0007605339122567,0.0,1.4231236280604755,1.0,1.0,0.0,0,0,0.00038026695612835,1.196940935821489,0.5,0.5
2016-04-14,0.0078121455285218,0.0,1.434241276947962,1.0,1.0,0.0,0,0,0.0039060727642609,1.2016162742113303,0.5,0.5
2016-04-15,0.0015702929883951,0.0,1.4364934559688205,1.0,1.0,0.0,0,0,0.00078514649419755,1.202559719016398,0.5,0.5
2016-04-18,-0.0008062109334522,0.0,1.4353353392387855,1.0,1.0,0.0,0,0,-0.0004031054667261,1.202074960619598,0.5,0.5
2016-04-19,0.0013797024769717,0.0,1.4373156749616185,1.0,1.0,0.0,0,0,0.00068985123848585,1.2029042135199342,0.5,0.5
2016-04-20,-0.0169633944330254,0.0,1.4129339222424742,1.0,0.5,0.0,0,0,-0.0084816972165127,1.1927015442003908,0.25,0.25
2016-04-21,-0.0075541231940864,0.0,1.4022604453287508,1.0,1.0,0.0,0,0,-0.0037770615970432,1.1881966370010575,0.5,0.5
2016-04-22,0.0025928051305977,0.0,1.4058962334058334,1.0,0.5,0.0,0,0,0.00129640256529885,1.1897370181693452,0.25,0.25
2016-04-25,-0.0009926836011056,0.0,1.4045006232700752,1.0,0.5,0.0,0,0,-0.0004963418005528,1.1891465019555627,0.25,0.25
2016-04-26,0.0040080948342071,-0.0,1.4101299949628447,1.0,0.5,0.0,1,1,0.00200404741710355,1.1915296079313644,0.25,0.25
2016-04-27,-0.00025,-0.0,1.4097774624641042,1.0,0.0,0.0,1,1,-0.000125,1.191380666730373,0.0,0.0
2016-04-28,0.0,0.0,1.4097774624641042,1.0,0.0,0.0,1,1,0.0,1.191380666730373,0.0,0.0
2016-04-29,0.0,0.0,1.4097774624641042,1.0,0.0,0.0,1,1,0.0,1.191380666730373,0.0,0.0
2016-05-03,0.0,-0.0,1.4097774624641042,1.0,0.0,0.0,1,1,0.0,1.191380666730373,0.0,0.0
2016-05-04,0.0,-0.0,1.4097774624641042,1.0,0.0,0.0,1,1,0.0,1.191380666730373,0.0,0.0
2016-05-05,0.0,-0.0,1.4097774624641042,1.0,0.0,0.0,1,1,0.0,1.191380666730373,0.0,0.0
2016-05-06,0.0,0.0,1.4097774624641042,1.0,0.0,0.0,1,1,0.0,1.191380666730373,0.0,0.0
2016-05-09,0.0,0.0,1.4097774624641042,1.0,0.0,0.0,1,1,0.0,1.191380666730373,0.0,0.0
2016-05-10,0.0,0.0,1.4097774624641042,1.0,0.0,0.0,1,1,0.0,1.191380666730373,0.0,0.0
2016-05-11,0.0,0.0,1.4097774624641042,1.0,0.0,0.0,1,1,0.0,1.191380666730373,0.0,0.0
2016-05-12,0.0,0.0,1.4097774624641042,1.0,0.0,0.0,1,1,0.0,1.191380666730373,0.0,0.0
2016-05-13,0.0,-0.0,1.4097774624641042,1.0,0.0,0.0,1,1,0.0,1.191380666730373,0.0,0.0
2016-05-16,0.0,-0.0,1.4097774624641042,1.0,0.0,0.0,1,1,0.0,1.191380666730373,0.0,0.0
2016-05-17,0.0,-0.0,1.4097774624641042,1.0,0.0,0.0,1,1,0.0,1.191380666730373,0.0,0.0
2016-05-18,0.0,0.0,1.4097774624641042,1.0,0.0,0.0,1,1,0.0,1.191380666730373,0.0,0.0
2016-05-19,0.0,-0.0,1.4097774624641042,1.0,0.0,0.0,1,1,0.0,1.191380666730373,0.0,0.0
2016-05-20,0.0,-0.0,1.4097774624641042,1.0,0.0,0.0,1,1,0.0,1.191380666730373,0.0,0.0
2016-05-23,0.0,-0.0,1.4097774624641042,1.0,0.0,0.0,1,1,0.0,1.191380666730373,0.0,0.0
2016-05-24,0.0,0.0,1.4097774624641042,1.0,0.0,0.0,1,1,0.0,1.191380666730373,0.0,0.0
2016-05-25,0.0,0.0,1.4097774624641042,1.0,0.0,0.0,1,1,0.0,1.191380666730373,0.0,0.0
2016-05-26,0.0,-0.0,1.4097774624641042,1.0,0.0,0.0,1,1,0.0,1.191380666730373,0.0,0.0
2016-05-27,0.0,0.0,1.4097774624641042,1.0,0.0,0.0,1,1,0.0,1.191380666730373,0.0,0.0
2016-05-30,0.0,0.0,1.4097774624641042,1.0,0.0,0.0,1,1,0.0,1.191380666730373,0.0,0.0
2016-05-31,0.0,-0.0,1.4097774624641042,1.0,0.0,0.0,1,1,0.0,1.191380666730373,0.0,0.0
2016-06-01,0.0,0.0,1.4097774624641042,1.0,0.0,0.0,0,0,0.0,1.191380666730373,0.0,0.0
2016-06-02,0.0093661222050777,0.0,1.4229816104595074,1.0,1.0,0.0,0,0,0.00468306110253885,1.1969599751890547,0.5,0.5
2016-06-03,-0.0043193026646509,0.0,1.4168353221977004,1.0,1.0,0.0,0,0,-0.00215965133232545,1.1943749589838975,0.5,0.5
2016-06-06,0.0069866530627018,0.0,1.4267342590408771,1.0,1.0,0.0,0,0,0.0034933265313509,1.1985473007164968,0.5,0.5
2016-06-07,0.001994728693726,0.0,1.429580206805708,1.0,1.0,0.0,0,0,0.000997364346863,1.1997426890622604,0.5,0.5
2016-06-08,0.003799636976842,0.0,1.4350120926208485,1.0,1.0,0.0,0,0,0.001899818488421,1.2020219824042888,0.5,0.5
2016-06-13,-0.0209079740365262,0.0,1.4050088970462309,1.0,1.0,0.0,0,0,-0.0104539870182631,1.1894560602045676,0.5,0.5
2016-06-14,0.0015713612588013,0.0,1.4072166735953202,1.0,1.0,0.0,0,0,0.00078568062940065,1.1903905927905936,0.5,0.5
2016-06-15,0.0118083966698777,0.0,1.4238336462775996,1.0,0.5,0.0,0,0,0.00590419833493885,1.1974188949464746,0.25,0.25
2016-06-16,0.0088720728170615,0.0,1.4364660020667566,1.0,1.0,0.0,0,0,0.00443603640853075,1.2027306887607199,0.5,0.5
2016-06-17,0.0016809200443266,0.0,1.4388805865626244,1.0,1.0,0.0,0,0,0.0008404600221633,1.203741535822052,0.5,0.5
2016-06-20,0.0044123932052038,0.0,1.445229493485873,1.0,1.0,0.0,0,0,0.0022061966026019,1.2063972263087934,0.5,0.5
2016-06-21,-0.0106507203385937,0.0,1.4298367583256677,1.0,1.0,0.0,0,0,-0.00532536016929685,1.1999727265714584,0.5,0.5
2016-06-22,0.0105005475876205,0.0,1.4448508272489953,1.0,1.0,0.0,0,0,0.00525027379381025,1.2062729119310636,0.5,0.5
2016-06-23,0.003241626430845,0.0,1.4495344938792338,1.0,1.0,0.0,0,0,0.0016208132154225,1.2082280550081277,0.5,0.5
2016-06-24,0.0050675964435626,0.0,1.4568801497252375,1.0,1.0,0.0,0,0,0.0025337982217813,1.2112894611054135,0.5,0.5
2016-06-27,0.0115222644994197,0.0,1.4736667081543262,1.0,1.0,0.0,0,0,0.00576113224970985,1.2182678598835215,0.5,0.5
2016-06-28,0.0046145237213219,0.0,1.4804669781364268,1.0,1.0,0.0,0,0,0.00230726186066095,1.2210787228526998,0.5,0.5
2016-06-29,-0.0029758596834812,0.0,1.4760613161434653,1.0,1.0,0.0,0,0,-0.0014879298417406,1.2192618433818527,0.5,0.5
2016-06-30,-0.0013412897570008,0.0,1.4740814902194168,1.0,1.0,0.0,0,0,-0.0006706448785004,1.2184441516710376,0.5,0.5
2016-07-01,-0.0035867887588781,0.0,1.4687942713006277,1.0,1.0,0.0,0,0,-0.00179339437943905,1.2162590007777703,0.5,0.5
2016-07-04,0.0027238746777671,0.0,1.4727950828230727,1.0,1.0,0.0,0,0,0.00136193733888355,1.2179154693246828,0.5,0.5
2016-07-05,0.0037525676094722,0.0,1.4783218459462646,1.0,1.0,0.0,0,0,0.0018762838047361,1.2202006243953143,0.5,0.5
2016-07-06,0.0006835422412629,0.0,1.4793323413741508,1.0,1.0,0.0,0,0,0.00034177112063145,1.2206176537301092,0.5,0.5
2016-07-07,0.0029335985668994,0.0,1.483672108610774,1.0,1.0,0.0,0,0,0.0014667992834497,1.2224080548299665,0.5,0.5
2016-07-08,0.0038501208161936,0.0,1.4893844254805422,1.0,1.0,0.0,0,0,0.0019250604080968,1.2247612641788581,0.5,0.5
2016-07-11,-0.0106135880201757,0.0,1.4735767127848256,1.0,1.0,0.0,0,0,-0.00530679401008785,1.2182617084383263,0.5,0.5
2016-07-12,-0.0138346294030075,0.0,1.4531903250665454,1.0,1.0,0.0,0,0,-0.00691731470150375,1.209834608812267,0.5,0.5
2016-07-13,0.0059877927400138,0.0,1.461891727544837,1.0,1.0,0.0,0,0,0.0029938963700069,1.2134567282558986,0.5,0.5
2016-07-14,0.0040308129332031,0.0,1.4677843396271677,1.0,1.0,0.0,0,0,0.00201540646660155,1.2159023367929667,0.5,0.5
2016-07-15,-0.0064741813018249,0.0,1.458281637700442,1.0,1.0,0.0,0,0,-0.00323709065091245,1.2119663507061116,0.5,0.5
2016-07-18,-0.000582294804743,0.0,1.4574324878789569,1.0,0.5,0.0,0,0,-0.0002911474023715,1.211613489851342,0.25,0.25
2016-07-19,-0.00025,-0.002813633865279677,1.4570681297569872,0.9971863661347203,0.0,0.25,1,0,-0.0015318169326398387,1.209757519791773,0.125,-0.125
2016-07-20,0.0,-0.000847331802936252,1.4570681297569872,0.99634141841324,0.0,0.25,1,0,-0.000423665901468126,1.2092449867815924,0.125,-0.125
2016-07-21,0.0,0.0008824765515906829,1.4570681297569872,0.9972206663523683,0.0,0.25,1,0,0.00044123827579534147,1.2097785519545743,0.125,-0.125
2016-07-22,0.0,-5.197477172980136e-06,1.4570681297569872,0.9972154833207185,0.0,0.25,1,0,-2.598738586490068e-06,1.20977540805637,0.125,-0.125
2016-07-25,0.0,0.0006295175523186591,1.4570681297569872,0.997843247970913,0.0,0.25,1,0,0.00031475877615932957,1.2101561954832376,0.125,-0.125
