date,forward_return,reverse_mainnav_return,forward_nav,reverse_mainnav_nav,forward_gross_exposure,reverse_mainnav_gross_exposure,reverse_mainnav_volhot_gate,combo_return,combo_nav,gross_exposure,net_pair_exposure_forward_positive
2015-09-30,-0.0033230376346167,0.0,1.273901635854371,1.0,0.5,0.0,0,-0.00166151881730835,1.1312938899978853,0.25,0.25
2015-10-08,0.0064827945150013,0.0,1.2821600783919394,1.0,0.5,0.0,0,0.00324139725750065,1.1349608629103518,0.25,0.25
2015-10-09,0.0010698394668595,0.0,1.283531783846635,1.0,0.5,0.0,0,0.00053491973342975,1.135567975872593,0.25,0.25
2015-10-12,0.0046648624298103,0.0,1.2895192830425684,1.0,0.5,0.0,0,0.00233243121490515,1.1382166100661648,0.25,0.25
2015-10-13,0.015599285252016,0.0,1.3096348621767244,1.0,1.0,0.0,0,0.007799642626008,1.1470942928556673,0.5,0.5
2015-10-14,-0.0021706823126391,0.0,1.3067920609453818,1.0,1.0,0.0,0,-0.00108534115631955,1.1458493042094517,0.5,0.5
2015-10-15,0.008186868488996,0.0,1.3174905956908058,1.0,1.0,0.0,0,0.004093434244498,1.150539762990337,0.5,0.5
2015-10-16,0.0016984627492298,0.0,1.3197283043900472,1.0,1.0,0.0,0,0.0008492313746149,1.1515168374548104,0.5,0.5
2015-10-19,-0.0008839421574884,0.0,1.318561740905366,1.0,1.0,0.0,0,-0.0004419710787442,1.1510079003159683,0.5,0.5
2015-10-20,0.0078622452363159,0.0,1.3289285966715878,1.0,1.0,0.0,0,0.00393112261815795,1.1555326535065789,0.5,0.5
2015-10-21,-0.0348885501552365,0.0,1.282564204673883,1.0,1.0,0.0,0,-0.01744427507761825,1.13537522403764,0.5,0.5
2015-10-22,0.0261936787361747,0.0,1.3161592794096282,1.0,1.0,0.0,0,0.01309683936808735,1.1502450509693671,0.5,0.5
2015-10-23,0.0188530034467604,0.0,1.3409728348408236,1.0,1.0,0.0,0,0.0094265017233802,1.1610878379246392,0.5,0.5
2015-10-26,0.0036844165919189,0.0,1.3459135374028235,1.0,1.0,0.0,0,0.00184220829595945,1.1632268035720017,0.5,0.5
2015-10-27,0.0079521065454608,0.0,1.3566163852532291,1.0,1.0,0.0,0,0.0039760532727304,1.167851855311272,0.5,0.5
2015-10-28,-0.0040696415850552,0.0,1.3510954427968351,1.0,1.0,0.0,0,-0.0020348207925276,1.1654754860734926,0.5,0.5
2015-10-29,0.0066621136207887,0.0,1.3600965941492775,1.0,1.0,0.0,0,0.00333105681039435,1.1693577511287254,0.5,0.5
2015-10-30,-0.0030738135536345,0.0,1.3559159108039294,1.0,1.0,0.0,0,-0.00153690677681725,1.1675605572764918,0.5,0.5
2015-11-02,-0.0102329302825677,0.0,1.3420409178196484,1.0,1.0,0.0,0,-0.00511646514128385,1.1615867743848487,0.5,0.5
2015-11-03,0.0007484447758223,0.0,1.3430453613335305,1.0,1.0,0.0,0,0.00037422238791115,1.1620214661613248,0.5,0.5
2015-11-04,0.0025611577891885,0.0,1.3464851124219432,1.0,0.5,0.0,0,0.00128057889459425,1.1635095263259565,0.25,0.25
2015-11-05,-0.0217055531693767,0.0,1.3172589082224946,1.0,1.0,0.0,0,-0.01085277658468835,1.1508822173825843,0.5,0.5
2015-11-06,0.0017008532831443,0.0,1.319499372361296,1.0,1.0,0.0,0,0.00085042664157215,1.151860958281558,0.5,0.5
2015-11-09,0.0069238721912705,0.0,1.3286354173719874,1.0,1.0,0.0,0,0.00346193609563525,1.1558486273101858,0.5,0.5
2015-11-10,0.0115718469581866,0.0,1.3440101830850426,1.0,1.0,0.0,0,0.0057859234790933,1.1625362790212177,0.5,0.5
2015-11-11,0.0189875105252907,0.0,1.3695295905824678,1.0,1.0,0.0,0,0.00949375526264535,1.1735731139381915,0.5,0.5
2015-11-12,0.0135564454097694,0.0,1.3880955437142628,1.0,1.0,0.0,0,0.0067782227048847,1.1815278538649296,0.5,0.5
2015-11-13,-0.0069219226175607,0.0,1.3784872537748918,1.0,1.0,0.0,0,-0.00346096130878035,1.1774386316774568,0.5,0.5
2015-11-16,0.0212946747940057,0.0,1.40784169155171,1.0,1.0,0.0,0,0.01064733739700285,1.189975218053192,0.5,0.5
2015-11-17,-0.0068604150244315,0.0,1.3981833132589676,1.0,1.0,0.0,0,-0.00343020751221575,1.1858933561208753,0.5,0.5
2015-11-18,-0.0065623463276039,0.0,1.3890079501278854,1.0,1.0,0.0,0,-0.00328117316380195,1.1820022346656405,0.5,0.5
2015-11-19,0.0146705135230489,0.0,1.409385410043859,1.0,1.0,0.0,0,0.00733525676152445,1.1906725245496086,0.5,0.5
2015-11-20,0.0201880741605393,0.0,1.4378381872226065,1.0,1.0,0.0,0,0.01009403708026965,1.2026912171628705,0.5,0.5
2015-11-23,-0.0039231799725089,0.0,1.4321972892427863,1.0,1.0,0.0,0,-0.00196158998625445,1.2003320301147278,0.5,0.5
2015-11-24,0.0112796419670679,0.0,1.4483519618916505,1.0,1.0,0.0,0,0.00563982098353395,1.2071016878853769,0.5,0.5
2015-11-25,0.0073173920882028,0.0,1.4589501210785292,1.0,0.5,0.0,0,0.0036586960441014,1.2115181060556712,0.25,0.25
2015-11-26,-0.0014484415746735,0.0,1.4568369170677842,1.0,1.0,0.0,0,-0.00072422078733675,1.2106406994590309,0.5,0.5
2015-11-27,-0.0114855497098753,0.0,1.4401043442376205,1.0,1.0,0.0,0,-0.00574277485493765,1.2036882624918133,0.5,0.5
2015-11-30,0.0041554092465567,0.0,1.446088567145672,1.0,1.0,0.0,0,0.00207770462327835,1.2061891711597783,0.5,0.5
2015-12-01,-0.0116068115379862,0.0,1.4293040896795757,1.0,1.0,0.0,0,-0.0058034057689931,1.1991891659653726,0.5,0.5
2015-12-02,-0.024200976604134,0.0,1.394713534845047,1.0,0.5,0.0,0,-0.012100488302067,1.1846783914906431,0.25,0.25
2015-12-03,0.0105445092057159,0.0,1.4094201045525572,1.0,0.5,0.0,0,0.00527225460285795,1.190924317593086,0.25,0.25
2015-12-04,0.0086738733786163,0.0,1.4216452360767224,1.0,0.5,0.0,0,0.00433693668930815,1.1960892809602448,0.25,0.25
2015-12-07,0.0063795212239557,0.0,1.4307146520332097,1.0,0.5,0.0,0,0.00318976061197785,1.1999045194370608,0.25,0.25
2015-12-08,-4.756506203945632e-05,0.0,1.4306466000020248,1.0,0.5,0.0,0,-2.378253101972816e-05,1.1998759826706065,0.25,0.25
2015-12-09,-0.0029430888631372,0.0,1.4264360799264737,1.0,0.5,0.0,0,-0.0014715444315686,1.1981103118497347,0.25,0.25
2015-12-10,-0.00025,-0.0,1.426079470906492,1.0,0.0,0.0,1,-0.000125,1.1979605480607534,0.0,0.0
2015-12-11,0.0,0.0,1.426079470906492,1.0,0.0,0.0,1,0.0,1.1979605480607534,0.0,0.0
2015-12-14,0.0,0.0,1.426079470906492,1.0,0.0,0.0,1,0.0,1.1979605480607534,0.0,0.0
2015-12-15,0.0,-0.0,1.426079470906492,1.0,0.0,0.0,1,0.0,1.1979605480607534,0.0,0.0
2015-12-16,0.0,-0.0,1.426079470906492,1.0,0.0,0.0,1,0.0,1.1979605480607534,0.0,0.0
2015-12-17,0.0,0.0,1.426079470906492,1.0,0.0,0.0,0,0.0,1.1979605480607534,0.0,0.0
2015-12-18,0.0,0.0,1.426079470906492,1.0,0.0,0.0,1,0.0,1.1979605480607534,0.0,0.0
2015-12-21,0.0,0.0,1.426079470906492,1.0,0.0,0.0,1,0.0,1.1979605480607534,0.0,0.0
2015-12-22,0.0,-0.0,1.426079470906492,1.0,0.0,0.0,1,0.0,1.1979605480607534,0.0,0.0
2015-12-23,0.0,0.0,1.426079470906492,1.0,0.0,0.0,1,0.0,1.1979605480607534,0.0,0.0
2015-12-24,0.0,-0.0,1.426079470906492,1.0,0.0,0.0,1,0.0,1.1979605480607534,0.0,0.0
2015-12-25,0.0,-0.0,1.426079470906492,1.0,0.0,0.0,1,0.0,1.1979605480607534,0.0,0.0
2015-12-28,0.0,-0.0,1.426079470906492,1.0,0.0,0.0,1,0.0,1.1979605480607534,0.0,0.0
2015-12-29,0.0,-0.0,1.426079470906492,1.0,0.0,0.0,1,0.0,1.1979605480607534,0.0,0.0
2015-12-30,0.0,-0.0,1.426079470906492,1.0,0.0,0.0,1,0.0,1.1979605480607534,0.0,0.0
2015-12-31,0.0,0.0,1.426079470906492,1.0,0.0,0.0,0,0.0,1.1979605480607534,0.0,0.0
2016-01-04,0.0,0.0,1.426079470906492,1.0,0.0,0.0,0,0.0,1.1979605480607534,0.0,0.0
2016-01-05,0.0,0.0,1.426079470906492,1.0,0.0,0.0,1,0.0,1.1979605480607534,0.0,0.0
2016-01-06,0.0,-0.0,1.426079470906492,1.0,0.0,0.0,1,0.0,1.1979605480607534,0.0,0.0
2016-01-07,0.0,0.0,1.426079470906492,1.0,0.0,0.0,1,0.0,1.1979605480607534,0.0,0.0
2016-01-08,0.0,0.0,1.426079470906492,1.0,0.0,0.0,1,0.0,1.1979605480607534,0.0,0.0
2016-01-11,0.0,0.0,1.426079470906492,1.0,0.0,0.0,1,0.0,1.1979605480607534,0.0,0.0
2016-01-12,0.0,0.0,1.426079470906492,1.0,0.0,0.0,1,0.0,1.1979605480607534,0.0,0.0
2016-01-13,0.0,0.0,1.426079470906492,1.0,0.0,0.0,1,0.0,1.1979605480607534,0.0,0.0
2016-01-14,0.0,-0.0,1.426079470906492,1.0,0.0,0.0,1,0.0,1.1979605480607534,0.0,0.0
2016-01-15,0.0,0.0,1.426079470906492,1.0,0.0,0.0,1,0.0,1.1979605480607534,0.0,0.0
2016-01-18,0.0,-0.0,1.426079470906492,1.0,0.0,0.0,1,0.0,1.1979605480607534,0.0,0.0
2016-01-19,0.0,-0.0,1.426079470906492,1.0,0.0,0.0,1,0.0,1.1979605480607534,0.0,0.0
2016-01-20,0.0,-0.0,1.426079470906492,1.0,0.0,0.0,1,0.0,1.1979605480607534,0.0,0.0
2016-01-21,0.0,0.0,1.426079470906492,1.0,0.0,0.0,1,0.0,1.1979605480607534,0.0,0.0
2016-01-22,0.0,-0.0,1.426079470906492,1.0,0.0,0.0,1,0.0,1.1979605480607534,0.0,0.0
2016-01-25,0.0,-0.0,1.426079470906492,1.0,0.0,0.0,1,0.0,1.1979605480607534,0.0,0.0
2016-01-26,0.0,0.0,1.426079470906492,1.0,0.0,0.0,1,0.0,1.1979605480607534,0.0,0.0
2016-01-27,0.0,0.0,1.426079470906492,1.0,0.0,0.0,1,0.0,1.1979605480607534,0.0,0.0
2016-01-28,0.0,0.0,1.426079470906492,1.0,0.0,0.0,1,0.0,1.1979605480607534,0.0,0.0
2016-01-29,0.0,-0.0,1.426079470906492,1.0,0.0,0.0,1,0.0,1.1979605480607534,0.0,0.0
2016-02-01,0.0,-0.0,1.426079470906492,1.0,0.0,0.0,1,0.0,1.1979605480607534,0.0,0.0
2016-02-02,0.0,-0.0,1.426079470906492,1.0,0.0,0.0,1,0.0,1.1979605480607534,0.0,0.0
2016-02-03,0.0,-0.0,1.426079470906492,1.0,0.0,0.0,1,0.0,1.1979605480607534,0.0,0.0
2016-02-04,0.0,-0.0,1.426079470906492,1.0,0.0,0.0,1,0.0,1.1979605480607534,0.0,0.0
2016-02-05,0.0,0.0,1.426079470906492,1.0,0.0,0.0,0,0.0,1.1979605480607534,0.0,0.0
2016-02-15,0.0,0.0,1.426079470906492,1.0,0.0,0.0,0,0.0,1.1979605480607534,0.0,0.0
2016-02-16,0.0,0.0,1.426079470906492,1.0,0.0,0.0,0,0.0,1.1979605480607534,0.0,0.0
2016-02-17,0.0,0.0,1.426079470906492,1.0,0.0,0.0,0,0.0,1.1979605480607534,0.0,0.0
2016-02-18,-0.0002652336060132,0.0,1.425701226705962,1.0,0.5,0.0,0,-0.0001326168030066,1.1978016783627414,0.25,0.25
2016-02-19,0.0081696201450534,0.0,1.4373486641684865,1.0,1.0,0.0,0,0.0040848100725267,1.2026944707234068,0.5,0.5
2016-02-22,-0.0010270380377987,0.0,1.4358724524168065,1.0,0.5,0.0,0,-0.00051351901889935,1.2020768642387651,0.25,0.25
2016-02-23,0.0032388372287744,0.0,1.4405230095714654,1.0,1.0,0.0,0,0.0016194186143872,1.2040235298886375,0.5,0.5
2016-02-24,-0.0056241392088917,0.0,1.4324213076320238,1.0,1.0,0.0,0,-0.00281206960444585,1.2006377319172001,0.5,0.5
2016-02-25,-0.0189547579667123,0.0,1.4052701084394972,1.0,1.0,0.0,0,-0.00947737898335615,1.1892588331101037,0.5,0.5
2016-02-26,-0.0145295677583747,0.0,1.384852141180107,1.0,1.0,0.0,0,-0.00726478387918735,1.1806191247111442,0.5,0.5
2016-02-29,-0.0005,0.0,1.3841597151095169,1.0,0.0,0.0,0,-0.00025,1.1803239699299664,0.0,0.0
2016-03-01,0.0,0.0,1.3841597151095169,1.0,0.0,0.0,0,0.0,1.1803239699299664,0.0,0.0
2016-03-02,0.0,0.0,1.3841597151095169,1.0,0.0,0.0,0,0.0,1.1803239699299664,0.0,0.0
2016-03-03,0.0,0.0,1.3841597151095169,1.0,0.0,0.0,0,0.0,1.1803239699299664,0.0,0.0
2016-03-04,0.0,0.0,1.3841597151095169,1.0,0.0,0.0,1,0.0,1.1803239699299664,0.0,0.0
2016-03-07,0.0,-0.0,1.3841597151095169,1.0,0.0,0.0,1,0.0,1.1803239699299664,0.0,0.0
2016-03-08,0.0,-0.0,1.3841597151095169,1.0,0.0,0.0,1,0.0,1.1803239699299664,0.0,0.0
2016-03-09,0.0,0.0,1.3841597151095169,1.0,0.0,0.0,1,0.0,1.1803239699299664,0.0,0.0
2016-03-10,0.0,-0.0,1.3841597151095169,1.0,0.0,0.0,1,0.0,1.1803239699299664,0.0,0.0
2016-03-11,0.0,0.0,1.3841597151095169,1.0,0.0,0.0,1,0.0,1.1803239699299664,0.0,0.0
2016-03-14,0.0,-0.0,1.3841597151095169,1.0,0.0,0.0,1,0.0,1.1803239699299664,0.0,0.0
2016-03-15,0.0,0.0,1.3841597151095169,1.0,0.0,0.0,1,0.0,1.1803239699299664,0.0,0.0
2016-03-16,0.0,0.0,1.3841597151095169,1.0,0.0,0.0,1,0.0,1.1803239699299664,0.0,0.0
2016-03-17,0.0,-0.0,1.3841597151095169,1.0,0.0,0.0,1,0.0,1.1803239699299664,0.0,0.0
2016-03-18,0.0,-0.0,1.3841597151095169,1.0,0.0,0.0,1,0.0,1.1803239699299664,0.0,0.0
2016-03-21,0.0,-0.0,1.3841597151095169,1.0,0.0,0.0,1,0.0,1.1803239699299664,0.0,0.0
2016-03-22,0.0,0.0,1.3841597151095169,1.0,0.0,0.0,0,0.0,1.1803239699299664,0.0,0.0
2016-03-23,0.0,0.0,1.3841597151095169,1.0,0.0,0.0,0,0.0,1.1803239699299664,0.0,0.0
2016-03-24,0.0,0.0,1.3841597151095169,1.0,0.0,0.0,0,0.0,1.1803239699299664,0.0,0.0
2016-03-25,0.0021482550980357,0.0,1.387133243273997,1.0,1.0,0.0,0,0.00107412754901785,1.1815917884228342,0.5,0.5
2016-03-28,0.0034853819521936,0.0,1.3919679324453915,1.0,1.0,0.0,0,0.0017426909760968,1.1836509377699487,0.5,0.5
2016-03-29,-0.0109548637321204,0.0,1.376719113425971,1.0,1.0,0.0,0,-0.0054774318660602,1.1771675704051154,0.5,0.5
2016-03-30,0.01324130571837,0.0,1.3949486720951676,1.0,1.0,0.0,0,0.006620652859185,1.184961188245858,0.5,0.5
2016-03-31,0.000443661927779,0.0,1.395567557712182,1.0,1.0,0.0,0,0.0002218309638895,1.185224049328418,0.5,0.5
2016-04-01,-0.0080247610606446,0.0,1.3843684615175542,1.0,1.0,0.0,0,-0.0040123805303223,1.180468479428823,0.5,0.5
2016-04-05,0.0159356526526461,0.0,1.4064292764635762,1.0,1.0,0.0,0,0.00796782632632305,1.1898742472566104,0.5,0.5
2016-04-06,0.0085844647595692,0.0,1.418502719024204,1.0,1.0,0.0,0,0.0042922323797846,1.1949814640285572,0.5,0.5
2016-04-07,-0.0015194828022309,0.0,1.416347328537729,1.0,1.0,0.0,0,-0.00075974140111545,1.1940735871367691,0.5,0.5
2016-04-08,-0.0003034637792229,0.0,1.4159175184247186,1.0,1.0,0.0,0,-0.00015173188961145,1.1938924080950577,0.5,0.5
2016-04-11,0.0087266589509531,0.0,1.428273747710691,1.0,1.0,0.0,0,0.00436332947547655,1.1991017540298465,0.5,0.5
2016-04-12,-0.0043647587032965,0.0,1.4220396774396808,1.0,1.0,0.0,0,-0.00218237935164825,1.1964848591213266,0.5,0.5
2016-04-13,0.0007614544678502,0.0,1.4231224959055275,1.0,1.0,0.0,0,0.0003807272339251,1.1969403934921732,0.5,0.5
2016-04-14,0.0078118337886075,0.0,1.43423969230437,1.0,1.0,0.0,0,0.00390591689430375,1.2016155431965887,0.5,0.5
2016-04-15,0.0015681510799681,0.0,1.43648879682679,1.0,1.0,0.0,0,0.00078407553998405,1.2025577005524737,0.5,0.5
2016-04-18,-0.0008037556529896,0.0,1.4353342108358842,1.0,1.0,0.0,0,-0.0004018778264948,1.202074419277541,0.5,0.5
2016-04-19,0.0013796996465915,0.0,1.437314540939315,1.0,1.0,0.0,0,0.00068984982329575,1.2029036701032678,0.5,0.5
2016-04-20,-0.0169644498654042,0.0,1.412931290468734,1.0,0.5,0.0,0,-0.0084822249327021,1.192700370601079,0.25,0.25
2016-04-21,-0.0075519326677014,0.0,1.4022609284990255,1.0,1.0,0.0,0,-0.0037759663338507,1.188196774155318,0.5,0.5
2016-04-22,0.0025924862197904,0.0,1.4058962706327096,1.0,0.5,0.0,0,0.0012962431098952,1.1897369660370167,0.25,0.25
2016-04-25,-0.0009923673368293,0.0,1.4045011050947636,1.0,0.5,0.0,0,-0.00049618366841465,1.18914663798476,0.25,0.25
2016-04-26,0.0040077751879877,-0.0,1.4101300297752637,1.0,0.5,0.0,1,0.00200388759399385,1.191529554180057,0.25,0.25
2016-04-27,-0.00025,-0.0,1.40977749726782,1.0,0.0,0.0,1,-0.000125,1.1913806129857845,0.0,0.0
2016-04-28,0.0,0.0,1.40977749726782,1.0,0.0,0.0,1,0.0,1.1913806129857845,0.0,0.0
2016-04-29,0.0,0.0,1.40977749726782,1.0,0.0,0.0,1,0.0,1.1913806129857845,0.0,0.0
2016-05-03,0.0,-0.0,1.40977749726782,1.0,0.0,0.0,1,0.0,1.1913806129857845,0.0,0.0
2016-05-04,0.0,-0.0,1.40977749726782,1.0,0.0,0.0,1,0.0,1.1913806129857845,0.0,0.0
2016-05-05,0.0,-0.0,1.40977749726782,1.0,0.0,0.0,1,0.0,1.1913806129857845,0.0,0.0
2016-05-06,0.0,0.0,1.40977749726782,1.0,0.0,0.0,1,0.0,1.1913806129857845,0.0,0.0
2016-05-09,0.0,0.0,1.40977749726782,1.0,0.0,0.0,1,0.0,1.1913806129857845,0.0,0.0
2016-05-10,0.0,0.0,1.40977749726782,1.0,0.0,0.0,1,0.0,1.1913806129857845,0.0,0.0
2016-05-11,0.0,0.0,1.40977749726782,1.0,0.0,0.0,1,0.0,1.1913806129857845,0.0,0.0
2016-05-12,0.0,0.0,1.40977749726782,1.0,0.0,0.0,1,0.0,1.1913806129857845,0.0,0.0
2016-05-13,0.0,-0.0,1.40977749726782,1.0,0.0,0.0,1,0.0,1.1913806129857845,0.0,0.0
2016-05-16,0.0,-0.0,1.40977749726782,1.0,0.0,0.0,1,0.0,1.1913806129857845,0.0,0.0
2016-05-17,0.0,-0.0,1.40977749726782,1.0,0.0,0.0,1,0.0,1.1913806129857845,0.0,0.0
2016-05-18,0.0,0.0,1.40977749726782,1.0,0.0,0.0,1,0.0,1.1913806129857845,0.0,0.0
2016-05-19,0.0,-0.0,1.40977749726782,1.0,0.0,0.0,1,0.0,1.1913806129857845,0.0,0.0
2016-05-20,0.0,-0.0,1.40977749726782,1.0,0.0,0.0,1,0.0,1.1913806129857845,0.0,0.0
2016-05-23,0.0,-0.0,1.40977749726782,1.0,0.0,0.0,1,0.0,1.1913806129857845,0.0,0.0
2016-05-24,0.0,0.0,1.40977749726782,1.0,0.0,0.0,1,0.0,1.1913806129857845,0.0,0.0
2016-05-25,0.0,0.0,1.40977749726782,1.0,0.0,0.0,1,0.0,1.1913806129857845,0.0,0.0
2016-05-26,0.0,-0.0,1.40977749726782,1.0,0.0,0.0,1,0.0,1.1913806129857845,0.0,0.0
2016-05-27,0.0,0.0,1.40977749726782,1.0,0.0,0.0,1,0.0,1.1913806129857845,0.0,0.0
2016-05-30,0.0,0.0,1.40977749726782,1.0,0.0,0.0,1,0.0,1.1913806129857845,0.0,0.0
2016-05-31,0.0,-0.0,1.40977749726782,1.0,0.0,0.0,1,0.0,1.1913806129857845,0.0,0.0
2016-06-01,0.0,0.0,1.40977749726782,1.0,0.0,0.0,0,0.0,1.1913806129857845,0.0,0.0
2016-06-02,0.0093670807728089,0.0,1.422982996956416,1.0,1.0,0.0,0,0.00468354038640445,1.1969604922022827,0.5,0.5
2016-06-03,-0.0043205514293727,0.0,1.4168349257349429,1.0,1.0,0.0,0,-0.00216027571468635,1.194374727519539,0.5,0.5
2016-06-06,0.0069872824419254,0.0,1.4267347515346374,1.0,1.0,0.0,0,0.0034936412209627,1.1985474443008775,0.5,0.5
2016-06-07,0.0019966206611841,0.0,1.4295833996175809,1.0,1.0,0.0,0,0.00099831033059205,1.1997439665962275,0.5,0.5
2016-06-08,0.0037971041364723,0.0,1.435011676657701,1.0,1.0,0.0,0,0.00189855206823615,1.2020217429853626,0.5,0.5
2016-06-13,-0.020906416937322,0.0,1.4050107242355694,1.0,1.0,0.0,0,-0.010453208468661,1.1894567591220733,0.5,0.5
2016-06-14,0.0015720114559147,0.0,1.4072194171897507,1.0,1.0,0.0,0,0.00078600572795735,1.1903916789479008,0.5,0.5
2016-06-15,0.0118075686357748,0.0,1.4238352570438138,1.0,0.5,0.0,0,0.0059037843178874,1.197419494674217,0.25,0.25
2016-06-16,0.0088743508646521,0.0,1.4364708706882825,1.0,1.0,0.0,0,0.00443717543232605,1.2027326550381736,0.5,0.5
2016-06-17,0.0016783355116611,0.0,1.4388817507620255,1.0,1.0,0.0,0,0.00083916775583055,1.203741949501166,0.5,0.5
2016-06-20,0.0044146527224042,0.0,1.4452339140002448,1.0,1.0,0.0,0,0.0022073263612021,1.206399000838385,0.5,0.5
2016-06-21,-0.0106526287108071,0.0,1.4298383737141336,1.0,1.0,0.0,0,-0.00532631435540355,1.1999733405218749,0.5,0.5
2016-06-22,0.0105015206333678,0.0,1.4448538508980735,1.0,1.0,0.0,0,0.0052507603166839,1.2062741129193657,0.5,0.5
2016-06-23,0.0032403408270449,0.0,1.449535669820252,1.0,1.0,0.0,0,0.00162017041352245,1.2082284825477156,0.5,0.5
2016-06-24,0.0050669305758137,0.0,1.456880366426397,1.0,1.0,0.0,0,0.00253346528790685,1.2112894874681106,0.5,0.5
2016-06-27,0.0115252047003246,0.0,1.4736712108733452,1.0,1.0,0.0,0,0.0057626023501623,1.2182696671153213,0.5,0.5
2016-06-28,0.0046135562862659,0.0,1.480470075952159,1.0,1.0,0.0,0,0.00230677814313295,1.2210799449558647,0.5,0.5
2016-06-29,-0.0029761775714489,0.0,1.4760639341169088,1.0,1.0,0.0,0,-0.00148808878572445,1.2192628695833028,0.5,0.5
2016-06-30,-0.0013409731165312,0.0,1.4740845720629767,1.0,1.0,0.0,0,-0.0006704865582656,1.2184453702182547,0.5,0.5
2016-07-01,-0.0035871046872769,0.0,1.468796876385087,1.0,1.0,0.0,0,-0.00179355234363845,1.2162600246689044,0.5,0.5
2016-07-04,0.0027226231111625,0.0,1.4727958567063364,1.0,1.0,0.0,0,0.00136131155558125,1.2179157334950776,0.5,0.5
2016-07-05,0.0037547593155957,0.0,1.4783258506692754,1.0,1.0,0.0,0,0.00187737965779785,1.2202022237180532,0.5,0.5
2016-07-06,0.0006838505805015,0.0,1.479336804660426,1.0,1.0,0.0,0,0.00034192529025075,1.2206194417175626,0.5,0.5
2016-07-07,0.0029336012282363,0.0,1.4836765889275532,1.0,1.0,0.0,0,0.00146680061411815,1.2224098470642784,0.5,0.5
2016-07-08,0.0038488698946903,0.0,1.4893870670841334,1.0,1.0,0.0,0,0.00192443494734515,1.2247622952939476,0.5,0.5
2016-07-11,-0.0106135880201756,0.0,1.4735793263515249,1.0,1.0,0.0,0,-0.0053067940100878,1.2182627340815002,0.5,0.5
2016-07-12,-0.0138340268297482,0.0,1.4531937904150154,1.0,1.0,0.0,0,-0.0069170134148741,1.2098359944070174,0.5,0.5
2016-07-13,0.0059865651845489,0.0,1.461893429767117,1.0,1.0,0.0,0,0.00299328259227445,1.2134573754285831,0.5,0.5
2016-07-14,0.0040326502515262,0.0,1.4677887346743717,1.0,1.0,0.0,0,0.0020163251257631,1.215904100023702,0.5,0.5
2016-07-15,-0.0064760006107621,0.0,1.4582833339321506,1.0,1.0,0.0,0,-0.00323800030538105,1.2119670021765112,0.5,0.5
2016-07-18,-0.0005816834282238,0.0,1.4574350746831473,1.0,0.5,0.0,0,-0.0002908417141119,1.2116145116161512,0.25,0.25
2016-07-19,-0.00025,-0.0028137867833641,1.4570707159144765,0.9971862132166358,0.0,0.25,0,-0.00153189339168205,1.2097584473525405,0.125,-0.125
2016-07-20,0.0,-0.0008474097661615,1.4570707159144765,0.9963411878808744,0.0,0.25,0,-0.00042370488308075,1.209245866791049,0.125,-0.125
2016-07-21,0.0,0.0008826325983662,1.4570707159144765,0.9972205910923932,0.0,0.25,0,0.0004413162991831,1.209779526701784,0.125,-0.125
2016-07-22,0.0,-5.12191942439455e-06,1.4570707159144765,0.9972154834088772,0.0,0.25,0,-2.560959712197275e-06,1.2097764285051553,0.125,-0.125
2016-07-25,0.0,0.0006300608391232,1.4570707159144765,0.9978437898331406,0.0,0.25,0,0.0003150304195616,1.2101575448810031,0.125,-0.125
2016-07-26,0.0,-9.15040893809116e-05,1.4570707159144765,0.9977524830458074,0.0,0.25,0,-4.57520446904558e-05,1.2101021776989271,0.125,-0.125
2016-07-27,0.0,0.0084486013966863,1.4570707159144765,1.006182096067615,0.0,0.25,0,0.00422430069834315,1.2152140131732472,0.125,-0.125
2016-07-28,0.0,0.0011406087645789,1.4570707159144765,1.0073297561851526,0.0,0.25,0,0.00057030438228945,1.2159070550503797,0.125,-0.125
2016-07-29,0.0,0.0007257479478598,1.4570707159144765,1.008060823688522,0.0,0.25,0,0.0003628739739299,1.2163482760753752,0.125,-0.125
2016-08-01,0.0,0.0019585333401379,1.4570707159144765,1.0100351444206028,0.0,0.25,0,0.00097926667006895,1.2175394054013318,0.125,-0.125
2016-08-02,0.0,-0.0014784207624919,1.4570707159144765,1.008541887492245,0.0,0.25,0,-0.00073921038124595,1.216639387633283,0.125,-0.125
2016-08-03,0.0,-0.0007252328901521,1.4570707159144765,1.0078104597443394,0.0,0.25,0,-0.00036261644507605,1.2161982141835999,0.125,-0.125
2016-08-04,0.0,-0.0014656761150177,1.4570707159144765,1.006333336025027,0.0,0.25,0,-0.00073283805750885,1.2153069378467718,0.125,-0.125
2016-08-05,0.0,0.0017003398268432,1.4570707159144765,1.0080444446753505,0.0,0.25,0,0.0008501699134216,1.2163401552409017,0.125,-0.125
2016-08-08,0.0,-0.0007229615502716,1.4570707159144765,1.0073156673008852,0.0,0.25,0,-0.0003614807751358,1.2159004716587565,0.125,-0.125
2016-08-09,0.0,-0.0008997880937723,1.4570707159144765,1.0064092966567777,0.0,0.25,0,-0.00044989404688615,1.2153534452749513,0.125,-0.125
2016-08-10,0.0,-0.0002543427838949,1.4570707159144765,1.006153323714528,0.0,0.25,0,-0.00012717139194745,1.2151988870856076,0.125,-0.125
